10.253.51.35 - - [06/Feb/2019:15:58:40 -0500] "GET /icons/binary.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.35 - - [06/Feb/2019:15:58:40 -0500] "GET /icons/compressed.gif HTTP/1.1" 200 1323 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.35 - - [06/Feb/2019:15:58:40 -0500] "GET /favicon.ico HTTP/1.1" 404 500 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:24 -0500] "GET /public HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:24 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:24 -0500] "GET /icons/blank.gif HTTP/1.1" 200 430 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:24 -0500] "GET /icons/back.gif HTTP/1.1" 200 499 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:24 -0500] "GET /icons/unknown.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:24 -0500] "GET /icons/compressed.gif HTTP/1.1" 200 1323 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:24 -0500] "GET /icons/binary.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.34 - - [06/Feb/2019:15:59:24 -0500] "GET /favicon.ico HTTP/1.1" 404 500 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.36 - - [06/Feb/2019:16:00:10 -0500] "GET /public HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.36 - - [06/Feb/2019:16:00:11 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.36 - - [06/Feb/2019:16:00:11 -0500] "GET /icons/blank.gif HTTP/1.1" 200 430 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.36 - - [06/Feb/2019:16:00:11 -0500] "GET /icons/back.gif HTTP/1.1" 200 498 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.36 - - [06/Feb/2019:16:00:11 -0500] "GET /icons/unknown.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.36 - - [06/Feb/2019:16:00:11 -0500] "GET /icons/compressed.gif HTTP/1.1" 200 1323 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.36 - - [06/Feb/2019:16:00:11 -0500] "GET /icons/binary.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.51.36 - - [06/Feb/2019:16:00:11 -0500] "GET /favicon.ico HTTP/1.1" 404 500 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.94 - - [06/Feb/2019:16:00:38 -0500] "GET /public HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.94 - - [06/Feb/2019:16:00:38 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.94 - - [06/Feb/2019:16:00:38 -0500] "GET /icons/blank.gif HTTP/1.1" 200 430 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.94 - - [06/Feb/2019:16:00:38 -0500] "GET /icons/back.gif HTTP/1.1" 200 499 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.94 - - [06/Feb/2019:16:00:38 -0500] "GET /icons/unknown.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.94 - - [06/Feb/2019:16:00:38 -0500] "GET /icons/compressed.gif HTTP/1.1" 200 1323 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.94 - - [06/Feb/2019:16:00:38 -0500] "GET /icons/binary.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.94 - - [06/Feb/2019:16:00:39 -0500] "GET /favicon.ico HTTP/1.1" 404 500 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.95 - - [06/Feb/2019:16:01:15 -0500] "GET /public HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.95 - - [06/Feb/2019:16:01:15 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.95 - - [06/Feb/2019:16:01:15 -0500] "GET /icons/blank.gif HTTP/1.1" 200 430 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.95 - - [06/Feb/2019:16:01:15 -0500] "GET /icons/back.gif HTTP/1.1" 200 498 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.95 - - [06/Feb/2019:16:01:15 -0500] "GET /icons/compressed.gif HTTP/1.1" 200 1323 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.95 - - [06/Feb/2019:16:01:15 -0500] "GET /icons/unknown.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.95 - - [06/Feb/2019:16:01:15 -0500] "GET /icons/binary.gif HTTP/1.1" 200 529 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.95 - - [06/Feb/2019:16:01:15 -0500] "GET /favicon.ico HTTP/1.1" 404 500 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.18 - - [06/Feb/2019:16:01:46 -0500] "GET /public HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.18 - - [06/Feb/2019:16:01:46 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.18 - - [06/Feb/2019:16:01:46 -0500] "GET /icons/blank.gif HTTP/1.1" 200 430 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.18 - - [06/Feb/2019:16:01:46 -0500] "GET /icons/unknown.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.18 - - [06/Feb/2019:16:01:46 -0500] "GET /icons/back.gif HTTP/1.1" 200 499 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.18 - - [06/Feb/2019:16:01:46 -0500] "GET /icons/binary.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.18 - - [06/Feb/2019:16:01:46 -0500] "GET /icons/compressed.gif HTTP/1.1" 200 1323 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.18 - - [06/Feb/2019:16:01:47 -0500] "GET /favicon.ico HTTP/1.1" 404 500 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.19 - - [06/Feb/2019:16:02:21 -0500] "GET /public HTTP/1.1" 301 572 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.19 - - [06/Feb/2019:16:02:21 -0500] "GET /public/ HTTP/1.1" 200 975 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.19 - - [06/Feb/2019:16:02:21 -0500] "GET /icons/blank.gif HTTP/1.1" 200 430 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.19 - - [06/Feb/2019:16:02:21 -0500] "GET /icons/back.gif HTTP/1.1" 200 499 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.19 - - [06/Feb/2019:16:02:21 -0500] "GET /icons/unknown.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.19 - - [06/Feb/2019:16:02:21 -0500] "GET /icons/compressed.gif HTTP/1.1" 200 1323 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.19 - - [06/Feb/2019:16:02:21 -0500] "GET /icons/binary.gif HTTP/1.1" 200 528 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.49.19 - - [06/Feb/2019:16:02:21 -0500] "GET /favicon.ico HTTP/1.1" 404 500 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
10.253.50.69 - - [06/Feb/2019:15:58:01 -0500] "GET /public/SEEDUbuntu-16.04-32bit.zip HTTP/1.1" 200 3411639036 "http://10.253.49.9/public/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
